S,context_noise_level,trust_scale_mult,gate_scale_mult,gate_mode,trust_floor,policy_label,n,mean_reward_pct_oracle,mean_transition_l1_error,mean_off_support_leakage,mean_top1_agreement,mean_top2_agreement,mean_cum_regret
50,0.1,1.0,1.0,deterministic,0.1,local_ucb_tw_dense,3,52.57622088748289,0.31694513043605016,0.01647850279915357,0.34,0.5499999999999999,478430.7801774503
50,0.1,1.0,1.0,deterministic,0.1,oracle,3,94.4084843217956,0.31832158795651705,0.016527045854518713,0.86,0.94,59929.630161004876
50,0.1,1.0,1.0,deterministic,0.1,state_thompson,3,44.995121734021886,0.31796909858574424,0.016477839414286235,0.26,0.5033333333333334,567305.6805535862
50,0.1,1.0,1.0,deterministic,0.1,tm_tw_dense,3,44.58111870021523,0.3189007764421171,0.016528385099459926,0.2933333333333333,0.47000000000000003,567985.6130905004
50,0.1,1.0,1.0,deterministic,0.1,tm_tw_gated_offline,3,66.01236045784226,0.2504519238533201,0.013026028109927286,0.4066666666666667,0.63,339213.9264074931
50,0.1,1.0,1.0,deterministic,0.1,tm_tw_gated_offline_low_rank,3,53.46513651706672,0.24977388374227436,0.013002492825236455,0.33666666666666667,0.5133333333333333,489877.23020284256
50,0.1,1.0,1.0,deterministic,0.1,tm_tw_refined_dense,3,71.20708454059782,0.32122826923812803,0.016649020451362868,0.4666666666666666,0.71,271602.4598833691
50,0.1,1.0,1.0,deterministic,0.1,tm_tw_refined_gated_offline,3,70.17905771243242,0.25088050454503114,0.013050685074375873,0.49000000000000005,0.73,323852.64474275114
50,0.1,1.0,1.0,deterministic,0.1,tm_tw_refined_gated_offline_low_rank,3,71.16565126447045,0.2505915564349573,0.013047161366195251,0.42,0.6900000000000001,302963.0667653835
50,0.1,1.0,1.0,deterministic,0.1,tm_tw_refined_support_offline,3,66.5929567414074,0.08460050253938027,0.0008877003899724015,0.47000000000000003,0.7000000000000001,343284.32760475954
50,0.1,1.0,1.0,deterministic,0.1,tm_tw_support_offline,3,40.798519914760966,0.08318191912008928,0.0009282728657823993,0.26333333333333336,0.49,539532.9830740045
50,0.1,1.0,1.0,deterministic,0.1,tw_dense,3,50.67882662104402,0.3172427622111512,0.01645289406602815,0.37000000000000005,0.5966666666666667,481696.6605025696
50,0.1,1.0,1.0,deterministic,0.1,tw_gated_offline,3,56.27560185441019,0.2501113053010629,0.013010909688742774,0.4033333333333333,0.64,461778.09418006317
50,0.1,1.0,1.0,deterministic,0.1,tw_gated_offline_low_rank,3,52.456289299276825,0.24877190187258447,0.012952585409476587,0.3333333333333333,0.5833333333333334,500345.27603742504
50,0.1,1.0,1.0,deterministic,0.1,tw_support_offline,3,55.64389549015624,0.08264768314082842,0.0008568140716048986,0.39666666666666667,0.5866666666666667,409650.46761962306
50,0.2,1.0,1.0,deterministic,0.1,exp4_dense,3,74.82366461840753,0.3327443862778168,0.017331612163558257,0.5333333333333333,0.75,279063.36673947005
50,0.2,1.0,1.0,deterministic,0.1,global_ucb_tw_dense,3,58.31131328557863,0.3313971620286034,0.01728934742524582,0.42,0.6066666666666666,450425.275906547
50,0.2,1.0,1.0,deterministic,0.1,local_ucb_tw_dense,3,53.524926698782515,0.33155239694551036,0.017253692629873498,0.35000000000000003,0.62,473843.3072189589
50,0.2,1.0,1.0,deterministic,0.1,oracle,3,89.92534344996602,0.33023430690224337,0.01719171280219729,0.82,0.9433333333333334,106101.6261986647
50,0.2,1.0,1.0,deterministic,0.1,state_thompson,3,48.04764072308567,0.33029377054313025,0.017189458124840153,0.27999999999999997,0.4866666666666666,480547.3006062256
50,0.2,1.0,1.0,deterministic,0.1,tm_tw_dense,3,44.46844714875351,0.33406643530751595,0.017408935421487453,0.27666666666666667,0.5266666666666667,558139.6648357493
50,0.2,1.0,1.0,deterministic,0.1,tm_tw_gated_offline,3,52.09934284117421,0.25939178209289704,0.013543448549704074,0.38999999999999996,0.5933333333333334,488515.937259664
50,0.2,1.0,1.0,deterministic,0.1,tm_tw_gated_offline_low_rank,3,47.81743122437111,0.2589581461500869,0.013527275039638749,0.2866666666666667,0.5533333333333333,523928.21121644956
50,0.2,1.0,1.0,deterministic,0.1,tm_tw_refined_dense,3,73.26944337460718,0.3331213341315857,0.01736444961901164,0.48,0.7166666666666667,276634.4187901433
50,0.2,1.0,1.0,deterministic,0.1,tm_tw_refined_gated_offline,3,66.93103300784125,0.25995379476326425,0.013563280730043514,0.4266666666666667,0.6933333333333334,315665.0588610864
50,0.2,1.0,1.0,deterministic,0.1,tm_tw_refined_gated_offline_low_rank,3,70.94471633832879,0.25995869299720253,0.013548894507310625,0.4333333333333333,0.66,296197.2388958815
50,0.2,1.0,1.0,deterministic,0.1,tm_tw_refined_support_offline,3,67.70452242347544,0.08650245583496946,0.0017164004568068368,0.4166666666666667,0.6533333333333333,337422.31732135307
50,0.2,1.0,1.0,deterministic,0.1,tm_tw_support_offline,3,35.35960693987917,0.08550850818842615,0.0016661045416961598,0.22333333333333336,0.44,643857.1377571438
50,0.2,1.0,1.0,deterministic,0.1,tw_dense,3,43.99219031032618,0.33001743393439925,0.017202800028409505,0.3233333333333333,0.5133333333333333,572568.3603447967
50,0.2,1.0,1.0,deterministic,0.1,tw_gated_offline,3,58.84556838588188,0.2590560646559535,0.01353441807294259,0.39666666666666667,0.6133333333333333,423185.2037610978
50,0.2,1.0,1.0,deterministic,0.1,tw_gated_offline_low_rank,3,53.823529762301625,0.2613516911727507,0.013634998538338884,0.41,0.6566666666666667,456913.9671471191
50,0.2,1.0,1.0,deterministic,0.1,tw_support_offline,3,52.744690543278864,0.08352626521484252,0.0018165066463714657,0.3466666666666667,0.5133333333333333,443400.66144222795
50,0.3,1.0,1.0,deterministic,0.1,exp4_dense,3,67.88362581374815,0.3447910359914254,0.01802003373906699,0.4666666666666666,0.6833333333333335,326395.09318486886
50,0.3,1.0,1.0,deterministic,0.1,global_ucb_tw_dense,3,54.21951779679165,0.34348844398340045,0.017933684879059265,0.3499999999999999,0.5466666666666667,464548.11329258204
50,0.3,1.0,1.0,deterministic,0.1,local_ucb_tw_dense,3,52.86157001371029,0.3438065750873182,0.017948244785675138,0.32,0.5733333333333333,464580.93610187434
50,0.3,1.0,1.0,deterministic,0.1,oracle,3,85.45176816659149,0.3428296410334863,0.017886728922226102,0.7233333333333333,0.8633333333333333,153084.36661699633
50,0.3,1.0,1.0,deterministic,0.1,state_thompson,3,49.971198593664234,0.3406890502078161,0.017811786933289792,0.3033333333333333,0.45999999999999996,502226.0902536218
50,0.3,1.0,1.0,deterministic,0.1,tm_tw_dense,3,45.7864912709683,0.34090412407053067,0.017810656377051075,0.27666666666666667,0.49666666666666676,558564.4834630121
50,0.3,1.0,1.0,deterministic,0.1,tm_tw_gated_offline,3,50.96220687719938,0.26820264931855103,0.014012750526483422,0.32666666666666666,0.5399999999999999,475537.17626795097
50,0.3,1.0,1.0,deterministic,0.1,tm_tw_gated_offline_low_rank,3,55.34469274678478,0.26744072255434326,0.013981574722781833,0.38999999999999996,0.5766666666666667,448491.89199578157
50,0.3,1.0,1.0,deterministic,0.1,tm_tw_refined_dense,3,66.96851759446427,0.34629644554383193,0.018086693414339612,0.44,0.67,345699.45028043975
50,0.3,1.0,1.0,deterministic,0.1,tm_tw_refined_gated_offline,3,67.95744565014529,0.2694669343627953,0.014079415216401112,0.4266666666666667,0.6566666666666666,324254.89087229327
50,0.3,1.0,1.0,deterministic,0.1,tm_tw_refined_gated_offline_low_rank,3,65.39975803605118,0.2695207849900774,0.014091849780441654,0.41,0.6266666666666666,372771.2507185736
50,0.3,1.0,1.0,deterministic,0.1,tm_tw_refined_support_offline,3,73.24165904394361,0.08996352363273925,0.002290046360026627,0.43333333333333335,0.6933333333333334,268392.15276238276
50,0.3,1.0,1.0,deterministic,0.1,tm_tw_support_offline,3,28.639883057167356,0.09016960884812952,0.0022660745691946873,0.17666666666666667,0.41,734944.6778990324
50,0.3,1.0,1.0,deterministic,0.1,tw_dense,3,44.636102038851384,0.34434305614873445,0.017986577026828616,0.2933333333333334,0.48333333333333334,569227.885835825
50,0.3,1.0,1.0,deterministic,0.1,tw_gated_offline,3,56.76328878020107,0.2680754940358987,0.014006916656820885,0.3933333333333333,0.6066666666666666,421631.57653481996
50,0.3,1.0,1.0,deterministic,0.1,tw_gated_offline_low_rank,3,54.04546047399535,0.26781165070849405,0.014008664107472776,0.37333333333333335,0.5733333333333334,458186.55775777024
50,0.3,1.0,1.0,deterministic,0.1,tw_support_offline,3,44.4511547696117,0.09122732931041494,0.002404320266974825,0.3066666666666667,0.52,553287.7021483103
8,0.0,1.0,1.0,deterministic,0.1,exp4_dense,3,87.11493169263866,0.18277939196178752,0.044607237810034894,0.6233333333333334,0.8633333333333333,180024.30712347408
8,0.0,1.0,1.0,deterministic,0.1,global_ucb_tw_dense,3,81.61778567594688,0.18168308689844756,0.043593071941589935,0.6566666666666666,0.8133333333333334,246068.38137910972
8,0.0,1.0,1.0,deterministic,0.1,local_ucb_tw_dense,3,79.543190596776,0.17870854911555925,0.0412805553099212,0.61,0.8466666666666667,243526.45966806434
8,0.0,1.0,1.0,deterministic,0.1,oracle,3,100.0,0.1814686228895044,0.04563922280877416,1.0,1.0,0.0
8,0.0,1.0,1.0,deterministic,0.1,state_thompson,3,89.26125085533879,0.17569939170827129,0.047105463668386326,0.61,0.7666666666666666,130133.2484391509
8,0.0,1.0,1.0,deterministic,0.1,tm_tw_dense,3,83.08477012371173,0.18285225898559343,0.03704830970187061,0.6433333333333334,0.8166666666666668,211863.21841353443
8,0.0,1.0,1.0,deterministic,0.1,tm_tw_gated_offline,3,60.372868071056836,0.111130367047511,0.026765586906998207,0.39666666666666667,0.6366666666666666,500356.00791937945
8,0.0,1.0,1.0,deterministic,0.1,tm_tw_gated_offline_low_rank,3,93.58215718493943,0.11166133512002256,0.030516048327069157,0.6900000000000001,0.8700000000000001,82658.76621609856
8,0.0,1.0,1.0,deterministic,0.1,tm_tw_refined_dense,3,93.27037233843157,0.18168917734985005,0.04478759917979775,0.6733333333333332,0.8666666666666667,99856.03404339543
8,0.0,1.0,1.0,deterministic,0.1,tm_tw_refined_gated_offline,3,94.12547013819615,0.1098268312577683,0.02720609671118838,0.7400000000000001,0.8766666666666666,71784.3742307388
8,0.0,1.0,1.0,deterministic,0.1,tm_tw_refined_gated_offline_low_rank,3,92.73044212537458,0.1066084878705244,0.028296762047250432,0.75,0.89,84448.01689087188
8,0.0,1.0,1.0,deterministic,0.1,tm_tw_refined_support_offline,3,91.39156953166639,0.08294784735969017,2.3591272659385164e-07,0.6233333333333334,0.8433333333333333,104438.22856828077
8,0.0,1.0,1.0,deterministic,0.1,tm_tw_support_offline,3,83.22171213731207,0.08337246000523535,2.2818366308798377e-07,0.6833333333333332,0.81,253876.2928861838
8,0.0,1.0,1.0,deterministic,0.1,tw_dense,3,85.367634164582,0.17904898679287673,0.046542119582318346,0.6566666666666667,0.8300000000000001,195812.31562061817
8,0.0,1.0,1.0,deterministic,0.1,tw_gated_offline,3,83.41636195494074,0.10959549272306157,0.02788324126954089,0.61,0.8266666666666667,189571.47219468863
8,0.0,1.0,1.0,deterministic,0.1,tw_gated_offline_low_rank,3,57.90378048516447,0.11269012703113385,0.025537610505510247,0.38999999999999996,0.6066666666666667,482799.7328364846
8,0.0,1.0,1.0,deterministic,0.1,tw_support_offline,3,59.406139171605865,0.08225293969782313,2.337749617905299e-07,0.38999999999999996,0.6433333333333334,377781.594458135
8,0.1,1.0,1.0,deterministic,0.1,exp4_dense,3,73.93239197271556,0.19650202133902483,0.07140183624861612,0.5466666666666667,0.7866666666666667,271653.4558235767
8,0.1,1.0,1.0,deterministic,0.1,global_ucb_tw_dense,3,80.06764416021117,0.1948048013076824,0.05654774571398325,0.57,0.7399999999999999,263440.7239971768
8,0.1,1.0,1.0,deterministic,0.1,local_ucb_tw_dense,3,83.40975277925011,0.19234707458782319,0.056033386316305084,0.6066666666666666,0.7733333333333333,212986.99990610106
8,0.1,1.0,1.0,deterministic,0.1,oracle,3,97.93694351483462,0.189175485483396,0.06146622268783044,0.9533333333333333,0.9866666666666667,29265.341301031334
8,0.1,1.0,1.0,deterministic,0.1,state_thompson,3,66.78813755581176,0.1889099614990164,0.05939510299094855,0.41,0.6333333333333334,350536.8710702953
8,0.1,1.0,1.0,deterministic,0.1,tm_tw_dense,3,89.45652219516808,0.20341500166176893,0.05690310044515886,0.6466666666666666,0.8000000000000002,137184.26341818462
8,0.1,1.0,1.0,deterministic,0.1,tm_tw_gated_offline,3,90.29658864930566,0.12761407030951763,0.03840847203428561,0.7633333333333333,0.86,109503.9415908616
8,0.1,1.0,1.0,deterministic,0.1,tm_tw_gated_offline_low_rank,3,88.83861463607782,0.11884741771315116,0.04081184369345343,0.6900000000000001,0.8333333333333334,131271.98709508043
8,0.1,1.0,1.0,deterministic,0.1,tm_tw_refined_dense,3,92.7491252785875,0.19436060970950875,0.06390513663773435,0.6766666666666667,0.8333333333333334,92794.72555993847
8,0.1,1.0,1.0,deterministic,0.1,tm_tw_refined_gated_offline,3,90.52449834963187,0.11467093905934496,0.03849400058708896,0.7033333333333333,0.8733333333333334,126861.96322325186
8,0.1,1.0,1.0,deterministic,0.1,tm_tw_refined_gated_offline_low_rank,3,93.66353808626275,0.12431888390184613,0.04093685897400413,0.7233333333333333,0.8633333333333333,82527.39808500062
8,0.1,1.0,1.0,deterministic,0.1,tm_tw_refined_support_offline,3,90.55405286838565,0.09011678904791191,0.013478239265847168,0.65,0.86,122552.3534096509
8,0.1,1.0,1.0,deterministic,0.1,tm_tw_support_offline,3,80.43346216988049,0.08235231281291522,0.012623042550611453,0.65,0.82,258936.0974099663
8,0.1,1.0,1.0,deterministic,0.1,tw_dense,3,76.24775052832551,0.1895925285910911,0.054922198800794096,0.5733333333333333,0.77,289923.01769149
8,0.1,1.0,1.0,deterministic,0.1,tw_gated_offline,3,70.14977655701394,0.12426184362248925,0.0394566847135486,0.5166666666666666,0.7833333333333333,383678.419505479
8,0.1,1.0,1.0,deterministic,0.1,tw_gated_offline_low_rank,3,67.31458024759858,0.12371301394188246,0.03891656456350703,0.43,0.6966666666666667,430243.237457297
8,0.1,1.0,1.0,deterministic,0.1,tw_support_offline,3,64.69953045160808,0.087361890553106,0.015222758109020166,0.49333333333333335,0.7000000000000001,432809.70353449305
8,0.2,1.0,1.0,deterministic,0.1,exp4_dense,3,92.12275176821929,0.21257220070585783,0.08070637626731096,0.65,0.8166666666666668,88645.00576835328
8,0.2,1.0,1.0,deterministic,0.1,global_ucb_tw_dense,3,76.78550068064301,0.2059958161650133,0.07195027759280888,0.5766666666666667,0.7666666666666666,251970.25137865878
8,0.2,1.0,1.0,deterministic,0.1,local_ucb_tw_dense,3,85.74945081493104,0.2086012330537391,0.06961184240876035,0.6133333333333333,0.77,159365.3906904159
8,0.2,1.0,1.0,deterministic,0.1,oracle,3,92.85611825708615,0.20510682899144692,0.0761222428188456,0.84,0.9366666666666666,95024.41430851782
8,0.2,1.0,1.0,deterministic,0.1,state_thompson,3,63.74848854779759,0.19754911365525765,0.07107234387629197,0.4466666666666667,0.6333333333333333,429772.5251649876
8,0.2,1.0,1.0,deterministic,0.1,tm_tw_dense,3,84.27092022721838,0.21450612961474225,0.07255967673745715,0.64,0.8133333333333334,173603.9133946218
8,0.2,1.0,1.0,deterministic,0.1,tm_tw_gated_offline,3,80.77589010823762,0.14005384766421455,0.052954572414397244,0.6266666666666666,0.7799999999999999,216295.1987554745
8,0.2,1.0,1.0,deterministic,0.1,tm_tw_gated_offline_low_rank,3,75.5995090271883,0.14283210538670918,0.05123526509019946,0.5066666666666667,0.7466666666666667,315342.2614094477
8,0.2,1.0,1.0,deterministic,0.1,tm_tw_refined_dense,3,80.99704274104197,0.20989271939504062,0.07214962646325153,0.5566666666666666,0.7833333333333332,219326.7931173603
8,0.2,1.0,1.0,deterministic,0.1,tm_tw_refined_gated_offline,3,83.22356709615458,0.13773482003330415,0.051248940555612466,0.61,0.8233333333333333,213480.75624405418
8,0.2,1.0,1.0,deterministic,0.1,tm_tw_refined_gated_offline_low_rank,3,87.12406898202003,0.13880359437123135,0.05127386667944136,0.6466666666666666,0.8533333333333334,165084.20098834301
8,0.2,1.0,1.0,deterministic,0.1,tm_tw_refined_support_offline,3,86.7602117369491,0.10321938025950744,0.023814610287264063,0.6066666666666667,0.8266666666666667,151952.42980016684
8,0.2,1.0,1.0,deterministic,0.1,tm_tw_support_offline,3,86.59389388062137,0.09798075009236036,0.023832441180857547,0.66,0.8433333333333333,191338.23056572131
8,0.2,1.0,1.0,deterministic,0.1,tw_dense,3,73.07018431213658,0.20563689760849116,0.06596988784104708,0.52,0.7066666666666667,335333.1884690936
8,0.2,1.0,1.0,deterministic,0.1,tw_gated_offline,3,72.98276585351401,0.14716459635320842,0.05293391666254687,0.5633333333333334,0.75,380714.023119569
8,0.2,1.0,1.0,deterministic,0.1,tw_gated_offline_low_rank,3,63.112165071098836,0.1377183886059947,0.0535189328510269,0.4466666666666666,0.6266666666666666,431165.54592888366
8,0.2,1.0,1.0,deterministic,0.1,tw_support_offline,3,72.22605193045474,0.10403759753247173,0.025564921199676367,0.49000000000000005,0.6933333333333334,308484.9797140395
8,0.3,1.0,1.0,deterministic,0.1,exp4_dense,3,89.00522664893384,0.2271855582179132,0.08730326049751647,0.6933333333333334,0.8366666666666668,112839.92791224329
8,0.3,1.0,1.0,deterministic,0.1,global_ucb_tw_dense,3,67.27874773621257,0.23000825709915398,0.07928832211081595,0.48,0.7266666666666666,390883.4402240372
8,0.3,1.0,1.0,deterministic,0.1,local_ucb_tw_dense,3,71.92928836224682,0.22935329903989954,0.08283197062134995,0.45999999999999996,0.6566666666666667,301140.19344182085
8,0.3,1.0,1.0,deterministic,0.1,oracle,3,92.42978886557289,0.2224389067318525,0.08648476884937828,0.8266666666666667,0.93,91233.99938568119
8,0.3,1.0,1.0,deterministic,0.1,state_thompson,3,78.12922127486333,0.22125117141625658,0.08602880271539781,0.5066666666666667,0.7366666666666667,275252.3304695895
8,0.3,1.0,1.0,deterministic,0.1,tm_tw_dense,3,74.48661363297659,0.22567304490868553,0.08449157740695562,0.59,0.7799999999999999,300752.52984240925
8,0.3,1.0,1.0,deterministic,0.1,tm_tw_gated_offline,3,87.42317608504699,0.14928232563122049,0.05919702439399257,0.6900000000000001,0.8233333333333334,136788.3523380579
8,0.3,1.0,1.0,deterministic,0.1,tm_tw_gated_offline_low_rank,3,52.70401900638465,0.1535947044317387,0.0603552556914392,0.29333333333333333,0.5366666666666666,492680.207030796
8,0.3,1.0,1.0,deterministic,0.1,tm_tw_refined_dense,3,80.22590020413688,0.22214088203290375,0.08770715341896736,0.5666666666666667,0.7433333333333333,221007.89327505833
8,0.3,1.0,1.0,deterministic,0.1,tm_tw_refined_gated_offline,3,83.66858227015113,0.1531170417496352,0.05995420603342355,0.6266666666666666,0.8233333333333333,208196.43587079426
8,0.3,1.0,1.0,deterministic,0.1,tm_tw_refined_gated_offline_low_rank,3,77.46527680225707,0.1511027276677567,0.05892417709685005,0.5499999999999999,0.7633333333333333,259298.09321242943
8,0.3,1.0,1.0,deterministic,0.1,tm_tw_refined_support_offline,3,87.93962455713482,0.11580214824966067,0.03450191319940656,0.61,0.7999999999999999,138241.38019854002
8,0.3,1.0,1.0,deterministic,0.1,tm_tw_support_offline,3,72.83323430693883,0.10926610880445838,0.03447114411186188,0.5499999999999999,0.7866666666666666,289089.85052168276
8,0.3,1.0,1.0,deterministic,0.1,tw_dense,3,81.2826624197498,0.2269507077420394,0.0863022117927465,0.6,0.7533333333333333,209759.16210664122
8,0.3,1.0,1.0,deterministic,0.1,tw_gated_offline,3,92.67567764412583,0.15494822071084646,0.06157501435670071,0.6833333333333332,0.87,95252.63570602033
8,0.3,1.0,1.0,deterministic,0.1,tw_gated_offline_low_rank,3,46.746054272839615,0.14487141072655227,0.058924468459243845,0.29,0.5233333333333333,644875.889724712
8,0.3,1.0,1.0,deterministic,0.1,tw_support_offline,3,58.18948992256563,0.12153394668000149,0.036888410826049885,0.36999999999999994,0.6366666666666666,482398.92613147263
